"time"	"choice"	"pair"	"task"	"rater"	"IDl"	"IDr"	"sex"	"ratingl"	"ratingr"	"heightl"	"heightr"	"weightl"	"weightr"	"agel"	"ager"	"heightsl"	"heightsr"	"weightsl"	"weightsr"	"agesl"	"agesr"
1.934	"Miljir90"	"Fajjan99|Miljir90"	"body.form"	"R00197"	"Fajjan99"	"Miljir90"	"F"	2.86	5.41	186.2	177.8	78.5	79.2	18	27	0.9249982079604	-0.292443723129538	-0.272675368255609	-0.210116926157636	-1.47449347253398	0.0606475464281327
3.138	"Maljan91"	"Maljan91|Svajak84"	"body.form"	"R00197"	"Maljan91"	"Svajak84"	"F"	6.06	3.09	179	179.4	83	68.7	24	31	-0.118523447259548	-0.0605500219695497	0.12948604523136	-1.14849355762723	-0.451066126559239	0.742932443744628
6.043	"Lejtom94"	"Lejtom94|Kuzmat95"	"body.form"	"R00197"	"Lejtom94"	"Kuzmat95"	"F"	4.4	5	183	175	86.6	85.1	21	20	0.461210805640424	-0.69825770015952	0.451215176020934	0.317161371525278	-0.96277979954661	-1.13335102387573
2.067	"Bormir82"	"Svoale85|Bormir82"	"body.form"	"R00197"	"Svoale85"	"Bormir82"	"F"	2.91	3.25	170.9	192.2	67.9	85.7	31	33	-1.29248530938199	1.79459958731036	-1.21998892002491	0.370782893323541	0.742932443744628	1.08407489240288
1.903	"Schvac86"	"Schvac86|Tanske91"	"body.form"	"R00197"	"Schvac86"	"Tanske91"	"F"	3.81	4.65	187.6	178.2	74.7	84.7	29	24	1.12790519647539	-0.234470297839544	-0.612278339644604	0.281413690326437	0.40178999508638	-0.451066126559239
2.422	"Kvatom96"	"Fajjan99|Kvatom96"	"body.form"	"R00197"	"Fajjan99"	"Kvatom96"	"F"	2.86	4.33	186.2	171.4	78.5	71.5	18	19	0.9249982079604	-1.22001852776949	-0.272675368255609	-0.898259789235337	-1.47449347253398	-1.30392224820486
6.955	"Holvac92"	"Hudjan95|Holvac92"	"body.form"	"R00197"	"Hudjan95"	"Holvac92"	"F"	5.5	5.41	175.7	184.3	76.2	84.4	21	23	-0.596804205902026	0.649624437832917	-0.478224535148948	0.254602929427306	-0.96277979954661	-0.621637350888362
3.957	"Mibdav96"	"Mibdav96|Dusrad95"	"body.form"	"R00197"	"Mibdav96"	"Dusrad95"	"F"	4.56	3.02	172	187.9	65.6	75.8	20	21	-1.1330583898345	1.17138526544289	-1.42553808691825	-0.51397221634779	-1.13335102387573	-0.96277979954661
2.533	"Tanske91"	"Tanske91|Kvatom96"	"body.form"	"R00197"	"Tanske91"	"Kvatom96"	"F"	4.65	4.33	178.2	171.4	84.7	71.5	24	19	-0.234470297839544	-1.22001852776949	0.281413690326437	-0.898259789235337	-0.451066126559239	-1.30392224820486
4.5	"Knaada85"	"Schvac86|Knaada85"	"body.form"	"R00197"	"Schvac86"	"Knaada85"	"F"	3.81	4.21	187.6	190.3	74.7	89	29	30	1.12790519647539	1.51922581718287	-0.612278339644604	0.665701263213984	0.40178999508638	0.572361219415504
3.048	"Lejtom94"	"Lejtom94|Hormic89"	"body.form"	"R00197"	"Lejtom94"	"Hormic89"	"F"	4.4	3.45	183	172	86.6	73.6	21	27	0.461210805640424	-1.1330583898345	0.451215176020934	-0.710584462941419	-0.96277979954661	0.0606475464281327
1.301	"Ledzde83"	"Jankov90|Ledzde83"	"body.form"	"R00197"	"Jankov90"	"Ledzde83"	"F"	3.79	6.49	173	186.5	71.4	112.4	26	33	-0.988124826609506	0.9684782769279	-0.907196709535047	2.75694061334622	-0.109923677900991	1.08407489240288
3.752	"Kovjan85"	"Kovjan85|Jurmar88"	"body.form"	"R00197"	"Kovjan85"	"Jurmar88"	"F"	4.51	2.75	173.6	164.7	92	60.6	32	28	-0.901164688674511	-2.19107340137695	0.933808872205296	-1.87238410190377	0.913503668073752	0.231218770757256
4.952	"Slojan94"	"Slojan94|Hravoj97"	"body.form"	"R00197"	"Slojan94"	"Hravoj97"	"F"	4.9	4.97	178	177.1	76.9	80.1	22	19	-0.263457010484541	-0.393897217387035	-0.415666093050975	-0.129684643460243	-0.792208575217486	-1.30392224820486
2.352	"Kvatom96"	"Svoale85|Kvatom96"	"body.form"	"R00197"	"Svoale85"	"Kvatom96"	"F"	2.91	4.33	170.9	171.4	67.9	71.5	31	19	-1.29248530938199	-1.22001852776949	-1.21998892002491	-0.898259789235337	0.742932443744628	-1.30392224820486
2.952	"Salpav84"	"Dvodav92|Salpav84"	"body.form"	"R00197"	"Dvodav92"	"Salpav84"	"F"	5.08	3.23	167.7	187.2	65.5	88.3	24	32	-1.75627271170197	1.06993177118539	-1.43447500721796	0.603142821116011	-0.451066126559239	0.913503668073752
2.532	"Kvatom96"	"Balond96|Kvatom96"	"body.form"	"R00197"	"Balond96"	"Kvatom96"	"F"	1.99	4.33	180.8	171.4	73.5	71.5	20	19	0.142356966545441	-1.22001852776949	-0.719521383241129	-0.898259789235337	-1.13335102387573	-1.30392224820486
1.903	"Maljan91"	"Hormic89|Maljan91"	"body.form"	"R00197"	"Hormic89"	"Maljan91"	"F"	3.45	6.06	172	179	73.6	83	27	24	-1.1330583898345	-0.118523447259548	-0.710584462941419	0.12948604523136	0.0606475464281327	-0.451066126559239
2.096	"Lehpet88"	"Svoale85|Lehpet88"	"body.form"	"R00197"	"Svoale85"	"Lehpet88"	"F"	2.91	4.45	170.9	176.4	67.9	74.8	31	29	-1.29248530938199	-0.495350711644529	-1.21998892002491	-0.603341419344894	0.742932443744628	0.40178999508638
2.555	"Bormir82"	"Bormir82|Balond96"	"body.form"	"R00197"	"Bormir82"	"Balond96"	"F"	3.25	1.99	192.2	180.8	85.7	73.5	33	20	1.79459958731036	0.142356966545441	0.370782893323541	-0.719521383241129	1.08407489240288	-1.13335102387573
2.357	"Miljir90"	"Miljir90|Schvac86"	"body.form"	"R00197"	"Miljir90"	"Schvac86"	"F"	5.41	3.81	177.8	187.6	79.2	74.7	27	29	-0.292443723129538	1.12790519647539	-0.210116926157636	-0.612278339644604	0.0606475464281327	0.40178999508638
3.716	"Ledzde83"	"Ledzde83|Hudjan95"	"body.form"	"R00197"	"Ledzde83"	"Hudjan95"	"F"	6.49	5.5	186.5	175.7	112.4	76.2	33	21	0.9684782769279	-0.596804205902026	2.75694061334622	-0.478224535148948	1.08407489240288	-0.96277979954661
3.482	"Peltom81"	"Holzde94|Peltom81"	"body.form"	"R00197"	"Holzde94"	"Peltom81"	"F"	2.35	5.61	193.4	186	96.2	98.8	22	35	1.96851986318035	0.896011495315403	1.30915952479313	1.5415194525856	-0.792208575217486	1.42521734106112
3.964	"Lehpet88"	"Jurmar88|Lehpet88"	"body.form"	"R00197"	"Jurmar88"	"Lehpet88"	"F"	2.75	4.45	164.7	176.4	60.6	74.8	28	29	-2.19107340137695	-0.495350711644529	-1.87238410190377	-0.603341419344894	0.231218770757256	0.40178999508638
9.101	"Balatt81"	"Dusrad95|Balatt81"	"body.form"	"R00198"	"Dusrad95"	"Balatt81"	"F"	3.02	5.59	187.9	172.4	75.8	81.1	21	34	1.17138526544289	-1.0750849645445	-0.51397221634779	-0.0403154404631386	-0.96277979954661	1.254646116732
4.401	"Lehpet88"	"Lehpet88|Staond81"	"body.form"	"R00198"	"Lehpet88"	"Staond81"	"F"	4.45	4.13	176.4	175.3	74.8	84	29	35	-0.495350711644529	-0.65477763119202	-0.603341419344894	0.218855248228464	0.40178999508638	1.42521734106112
8.3	"Knaada85"	"Knaada85|jakkre91"	"body.form"	"R00198"	"Knaada85"	"jakkre91"	"F"	4.21	3.59	190.3	187.7	89	108.6	30	25	1.51922581718287	1.14239855279789	0.665701263213984	2.41733764195722	0.572361219415504	-0.280494902230115
5.231	"Balatt81"	"Balatt81|Bormir82"	"body.form"	"R00198"	"Balatt81"	"Bormir82"	"F"	5.59	3.25	172.4	192.2	81.1	85.7	34	33	-1.0750849645445	1.79459958731036	-0.0403154404631386	0.370782893323541	1.254646116732	1.08407489240288
4	"Staond81"	"Staond81|Jankov90"	"body.form"	"R00198"	"Staond81"	"Jankov90"	"F"	4.13	3.79	175.3	173	84	71.4	35	26	-0.65477763119202	-0.988124826609506	0.218855248228464	-0.907196709535047	1.42521734106112	-0.109923677900991
4.784	"Ondpet80"	"Zamdan92|Ondpet80"	"body.form"	"R00198"	"Zamdan92"	"Ondpet80"	"F"	3	5.03	175	183.4	68	98.7	23	36	-0.69825770015952	0.519184230930422	-1.2110519997252	1.53258253228589	-0.621637350888362	1.59578856539025
3.497	"Staond81"	"Staond81|Jankov90"	"body.form"	"R00198"	"Staond81"	"Jankov90"	"F"	4.13	3.79	175.3	173	84	71.4	35	26	-0.65477763119202	-0.988124826609506	0.218855248228464	-0.907196709535047	1.42521734106112	-0.109923677900991
5.066	"Vavit89"	"Vavit89|Holvac92"	"body.form"	"R00198"	"Vavit89"	"Holvac92"	"F"	5.49	5.41	177.5	184.3	78.9	84.4	26	23	-0.335923792097037	0.649624437832917	-0.236927687056767	0.254602929427306	-0.109923677900991	-0.621637350888362
3.897	"Kovjan85"	"Lehpet88|Kovjan85"	"body.form"	"R00198"	"Lehpet88"	"Kovjan85"	"F"	4.45	4.51	176.4	173.6	74.8	92	29	32	-0.495350711644529	-0.901164688674511	-0.603341419344894	0.933808872205296	0.40178999508638	0.913503668073752
6.174	"Hormic89"	"Kvatom96|Hormic89"	"body.form"	"R00198"	"Kvatom96"	"Hormic89"	"F"	4.33	3.45	171.4	172	71.5	73.6	19	27	-1.22001852776949	-1.1330583898345	-0.898259789235337	-0.710584462941419	-1.30392224820486	0.0606475464281327
6.54	"Smimar96"	"Beljak94|Smimar96"	"body.form"	"R00198"	"Beljak94"	"Smimar96"	"F"	3.54	4.46	190.5	180.5	86.7	77.2	22	21	1.54821252982787	0.0988768975779417	0.460152096320645	-0.388855332151844	-0.792208575217486	-0.96277979954661
2.301	"Ledzde83"	"Ledzde83|Dvodav92"	"body.form"	"R00198"	"Ledzde83"	"Dvodav92"	"F"	6.49	5.08	186.5	167.7	112.4	65.5	33	24	0.9684782769279	-1.75627271170197	2.75694061334622	-1.43447500721796	1.08407489240288	-0.451066126559239
4.401	"Hravoj97"	"Beljak94|Hravoj97"	"body.form"	"R00198"	"Beljak94"	"Hravoj97"	"F"	3.54	4.97	190.5	177.1	86.7	80.1	22	19	1.54821252982787	-0.393897217387035	0.460152096320645	-0.129684643460243	-0.792208575217486	-1.30392224820486
4.185	"Trlmar94"	"Hormic89|Trlmar94"	"body.form"	"R00198"	"Hormic89"	"Trlmar94"	"F"	3.45	4.99	172	183.5	73.6	85.2	27	22	-1.1330583898345	0.533677587252921	-0.710584462941419	0.326098291824989	0.0606475464281327	-0.792208575217486
4.601	"Knaada85"	"Bormir82|Knaada85"	"body.form"	"R00198"	"Bormir82"	"Knaada85"	"F"	3.25	4.21	192.2	190.3	85.7	89	33	30	1.79459958731036	1.51922581718287	0.370782893323541	0.665701263213984	1.08407489240288	0.572361219415504
3.225	"Ondpet80"	"Ondpet80|janbal79"	"body.form"	"R00198"	"Ondpet80"	"janbal79"	"F"	5.03	4.65	183.4	187.7	98.7	93.1	36	37	0.519184230930422	1.14239855279789	1.53258253228589	1.03211499550211	1.59578856539025	1.76635978971937
1.3	"Peltom81"	"Staond81|Peltom81"	"body.form"	"R00198"	"Staond81"	"Peltom81"	"F"	4.13	5.61	175.3	186	84	98.8	35	35	-0.65477763119202	0.896011495315403	0.218855248228464	1.5415194525856	1.42521734106112	1.42521734106112
1.963	"Tanske91"	"Tanske91|Podjak84"	"body.form"	"R00198"	"Tanske91"	"Podjak84"	"F"	4.65	4.5	178.2	185.9	84.7	79.4	24	31	-0.234470297839544	0.881518138992905	0.281413690326437	-0.192243085558215	-0.451066126559239	0.742932443744628
2.522	"Knaada85"	"Knaada85|Staond81"	"body.form"	"R00198"	"Knaada85"	"Staond81"	"F"	4.21	4.13	190.3	175.3	89	84	30	35	1.51922581718287	-0.65477763119202	0.665701263213984	0.218855248228464	0.572361219415504	1.42521734106112
4.97	"Lejtom94"	"Lejtom94|Bormir82"	"body.form"	"R00198"	"Lejtom94"	"Bormir82"	"F"	4.4	3.25	183	192.2	86.6	85.7	21	33	0.461210805640424	1.79459958731036	0.451215176020934	0.370782893323541	-0.96277979954661	1.08407489240288
1.101	"Cesdan78"	"Hnukar88|Cesdan78"	"body.form"	"R00198"	"Hnukar88"	"Cesdan78"	"F"	3.34	5.97	178.4	183.3	70.6	94.8	28	38	-0.205483585194543	0.504690874607924	-0.978692071932731	1.18404264059719	0.231218770757256	1.93693101404849
2.501	"Jankov90"	"Balond96|Jankov90"	"body.form"	"R00198"	"Balond96"	"Jankov90"	"F"	1.99	3.79	180.8	173	73.5	71.4	20	26	0.142356966545441	-0.988124826609506	-0.719521383241129	-0.907196709535047	-1.13335102387573	-0.109923677900991
4.878	"Durmic90"	"Fajjan99|Durmic90"	"body.form"	"R00198"	"Fajjan99"	"Durmic90"	"F"	2.86	3.15	186.2	173.7	78.5	71.9	18	25	0.9249982079604	-0.886671332352012	-0.272675368255609	-0.862512108036495	-1.47449347253398	-0.280494902230115
1.8	"Elijak78"	"Elijak78|Lehpet88"	"body.form"	"R00198"	"Elijak78"	"Lehpet88"	"F"	5.29	4.45	175.7	176.4	78.6	74.8	37	29	-0.596804205902026	-0.495350711644529	-0.263738447955899	-0.603341419344894	1.76635978971937	0.40178999508638
1.691	"Ledzde83"	"janbal79|Ledzde83"	"body.form"	"R00198"	"janbal79"	"Ledzde83"	"F"	4.65	6.49	187.7	186.5	93.1	112.4	37	33	1.14239855279789	0.9684782769279	1.03211499550211	2.75694061334622	1.76635978971937	1.08407489240288
2.7	"Tanske91"	"Hravoj97|Tanske91"	"body.form"	"R00198"	"Hravoj97"	"Tanske91"	"F"	4.97	4.65	177.1	178.2	80.1	84.7	19	24	-0.393897217387035	-0.234470297839544	-0.129684643460243	0.281413690326437	-1.30392224820486	-0.451066126559239
2.369	"Trlmar94"	"Dusrad95|Trlmar94"	"body.form"	"R00198"	"Dusrad95"	"Trlmar94"	"F"	3.02	4.99	187.9	183.5	75.8	85.2	21	22	1.17138526544289	0.533677587252921	-0.51397221634779	0.326098291824989	-0.96277979954661	-0.792208575217486
2.25	"Beljak94"	"Svoale85|Beljak94"	"body.form"	"R00198"	"Svoale85"	"Beljak94"	"F"	2.91	3.54	170.9	190.5	67.9	86.7	31	22	-1.29248530938199	1.54821252982787	-1.21998892002491	0.460152096320645	0.742932443744628	-0.792208575217486
2.4	"Podjak84"	"Podjak84|Hnukar88"	"body.form"	"R00198"	"Podjak84"	"Hnukar88"	"F"	4.5	3.34	185.9	178.4	79.4	70.6	31	28	0.881518138992905	-0.205483585194543	-0.192243085558215	-0.978692071932731	0.742932443744628	0.231218770757256
2.657	"Durmic90"	"Svoale85|Durmic90"	"body.form"	"R00198"	"Svoale85"	"Durmic90"	"F"	2.91	3.15	170.9	173.7	67.9	71.9	31	25	-1.29248530938199	-0.886671332352012	-1.21998892002491	-0.862512108036495	0.742932443744628	-0.280494902230115
18.381	"Podjak84"	"Podjak84|Vavit89"	"body.form"	"R00199"	"Podjak84"	"Vavit89"	"F"	4.5	5.49	185.9	177.5	79.4	78.9	31	26	0.881518138992905	-0.335923792097037	-0.192243085558215	-0.236927687056767	0.742932443744628	-0.109923677900991
6.904	"jakkre91"	"Hravoj97|jakkre91"	"body.form"	"R00199"	"Hravoj97"	"jakkre91"	"F"	4.97	3.59	177.1	187.7	80.1	108.6	19	25	-0.393897217387035	1.14239855279789	-0.129684643460243	2.41733764195722	-1.30392224820486	-0.280494902230115
323.006	"Ondpet80"	"Mibdav96|Ondpet80"	"body.form"	"R00199"	"Mibdav96"	"Ondpet80"	"F"	4.56	5.03	172	183.4	65.6	98.7	20	36	-1.1330583898345	0.519184230930422	-1.42553808691825	1.53258253228589	-1.13335102387573	1.59578856539025
9.507	"Lejtom94"	"Holzde94|Lejtom94"	"body.form"	"R00199"	"Holzde94"	"Lejtom94"	"F"	2.35	4.4	193.4	183	96.2	86.6	22	21	1.96851986318035	0.461210805640424	1.30915952479313	0.451215176020934	-0.792208575217486	-0.96277979954661
3.455	"Ledzde83"	"Salpav84|Ledzde83"	"body.form"	"R00199"	"Salpav84"	"Ledzde83"	"F"	3.23	6.49	187.2	186.5	88.3	112.4	32	33	1.06993177118539	0.9684782769279	0.603142821116011	2.75694061334622	0.913503668073752	1.08407489240288
4.572	"Balatt81"	"Balatt81|Jankov90"	"body.form"	"R00199"	"Balatt81"	"Jankov90"	"F"	5.59	3.79	172.4	173	81.1	71.4	34	26	-1.0750849645445	-0.988124826609506	-0.0403154404631386	-0.907196709535047	1.254646116732	-0.109923677900991
3.544	"Ondpet80"	"Ondpet80|Balond96"	"body.form"	"R00199"	"Ondpet80"	"Balond96"	"F"	5.03	1.99	183.4	180.8	98.7	73.5	36	20	0.519184230930422	0.142356966545441	1.53258253228589	-0.719521383241129	1.59578856539025	-1.13335102387573
2.731	"Schvac86"	"Svoale85|Schvac86"	"body.form"	"R00199"	"Svoale85"	"Schvac86"	"F"	2.91	3.81	170.9	187.6	67.9	74.7	31	29	-1.29248530938199	1.12790519647539	-1.21998892002491	-0.612278339644604	0.742932443744628	0.40178999508638
2.135	"Holvac92"	"Holvac92|Kvatom96"	"body.form"	"R00199"	"Holvac92"	"Kvatom96"	"F"	5.41	4.33	184.3	171.4	84.4	71.5	23	19	0.649624437832917	-1.22001852776949	0.254602929427306	-0.898259789235337	-0.621637350888362	-1.30392224820486
2.992	"Peltom81"	"Lejtom94|Peltom81"	"body.form"	"R00199"	"Lejtom94"	"Peltom81"	"F"	4.4	5.61	183	186	86.6	98.8	21	35	0.461210805640424	0.896011495315403	0.451215176020934	1.5415194525856	-0.96277979954661	1.42521734106112
4.411	"Fajjan99"	"Fajjan99|jakkre91"	"body.form"	"R00199"	"Fajjan99"	"jakkre91"	"F"	2.86	3.59	186.2	187.7	78.5	108.6	18	25	0.9249982079604	1.14239855279789	-0.272675368255609	2.41733764195722	-1.47449347253398	-0.280494902230115
1.481	"Staond81"	"Durmic90|Staond81"	"body.form"	"R00199"	"Durmic90"	"Staond81"	"F"	3.15	4.13	173.7	175.3	71.9	84	25	35	-0.886671332352012	-0.65477763119202	-0.862512108036495	0.218855248228464	-0.280494902230115	1.42521734106112
3	"Fajjan99"	"Vavit89|Fajjan99"	"body.form"	"R00199"	"Vavit89"	"Fajjan99"	"F"	5.49	2.86	177.5	186.2	78.9	78.5	26	18	-0.335923792097037	0.9249982079604	-0.236927687056767	-0.272675368255609	-0.109923677900991	-1.47449347253398
4.111	"Ledzde83"	"Ledzde83|Bormir82"	"body.form"	"R00199"	"Ledzde83"	"Bormir82"	"F"	6.49	3.25	186.5	192.2	112.4	85.7	33	33	0.9684782769279	1.79459958731036	2.75694061334622	0.370782893323541	1.08407489240288	1.08407489240288
1.531	"Lejtom94"	"Lejtom94|Svajak84"	"body.form"	"R00199"	"Lejtom94"	"Svajak84"	"F"	4.4	3.09	183	179.4	86.6	68.7	21	31	0.461210805640424	-0.0605500219695497	0.451215176020934	-1.14849355762723	-0.96277979954661	0.742932443744628
2.009	"Staond81"	"Staond81|jakkre91"	"body.form"	"R00199"	"Staond81"	"jakkre91"	"F"	4.13	3.59	175.3	187.7	84	108.6	35	25	-0.65477763119202	1.14239855279789	0.218855248228464	2.41733764195722	1.42521734106112	-0.280494902230115
1.408	"Beljak94"	"Trlmar94|Beljak94"	"body.form"	"R00199"	"Trlmar94"	"Beljak94"	"F"	4.99	3.54	183.5	190.5	85.2	86.7	22	22	0.533677587252921	1.54821252982787	0.326098291824989	0.460152096320645	-0.792208575217486	-0.792208575217486
3.558	"Smimar96"	"Svoale85|Smimar96"	"body.form"	"R00199"	"Svoale85"	"Smimar96"	"F"	2.91	4.46	170.9	180.5	67.9	77.2	31	21	-1.29248530938199	0.0988768975779417	-1.21998892002491	-0.388855332151844	0.742932443744628	-0.96277979954661
1.266	"Smimar96"	"Svajak84|Smimar96"	"body.form"	"R00199"	"Svajak84"	"Smimar96"	"F"	3.09	4.46	179.4	180.5	68.7	77.2	31	21	-0.0605500219695497	0.0988768975779417	-1.14849355762723	-0.388855332151844	0.742932443744628	-0.96277979954661
1.63	"Vavit89"	"Vavit89|Balatt81"	"body.form"	"R00199"	"Vavit89"	"Balatt81"	"F"	5.49	5.59	177.5	172.4	78.9	81.1	26	34	-0.335923792097037	-1.0750849645445	-0.236927687056767	-0.0403154404631386	-0.109923677900991	1.254646116732
1.35	"Jankov90"	"Jurmar88|Jankov90"	"body.form"	"R00199"	"Jurmar88"	"Jankov90"	"F"	2.75	3.79	164.7	173	60.6	71.4	28	26	-2.19107340137695	-0.988124826609506	-1.87238410190377	-0.907196709535047	0.231218770757256	-0.109923677900991
1.893	"Podjak84"	"Bormir82|Podjak84"	"body.form"	"R00199"	"Bormir82"	"Podjak84"	"F"	3.25	4.5	192.2	185.9	85.7	79.4	33	31	1.79459958731036	0.881518138992905	0.370782893323541	-0.192243085558215	1.08407489240288	0.742932443744628
2.284	"Vavit89"	"Vavit89|Svajak84"	"body.form"	"R00199"	"Vavit89"	"Svajak84"	"F"	5.49	3.09	177.5	179.4	78.9	68.7	26	31	-0.335923792097037	-0.0605500219695497	-0.236927687056767	-1.14849355762723	-0.109923677900991	0.742932443744628
3.305	"Schvac86"	"Slojan94|Schvac86"	"body.form"	"R00199"	"Slojan94"	"Schvac86"	"F"	4.9	3.81	178	187.6	76.9	74.7	22	29	-0.263457010484541	1.12790519647539	-0.415666093050975	-0.612278339644604	-0.792208575217486	0.40178999508638
4.772	"Jankov90"	"Balatt81|Jankov90"	"body.form"	"R00199"	"Balatt81"	"Jankov90"	"F"	5.59	3.79	172.4	173	81.1	71.4	34	26	-1.0750849645445	-0.988124826609506	-0.0403154404631386	-0.907196709535047	1.254646116732	-0.109923677900991
1.034	"Ledzde83"	"Jurmar88|Ledzde83"	"body.form"	"R00199"	"Jurmar88"	"Ledzde83"	"F"	2.75	6.49	164.7	186.5	60.6	112.4	28	33	-2.19107340137695	0.9684782769279	-1.87238410190377	2.75694061334622	0.231218770757256	1.08407489240288
1.435	"Tanske91"	"Zamdan92|Tanske91"	"body.form"	"R00199"	"Zamdan92"	"Tanske91"	"F"	3	4.65	175	178.2	68	84.7	23	24	-0.69825770015952	-0.234470297839544	-1.2110519997252	0.281413690326437	-0.621637350888362	-0.451066126559239
2.146	"Schvac86"	"Slojan94|Schvac86"	"body.form"	"R00199"	"Slojan94"	"Schvac86"	"F"	4.9	3.81	178	187.6	76.9	74.7	22	29	-0.263457010484541	1.12790519647539	-0.415666093050975	-0.612278339644604	-0.792208575217486	0.40178999508638
1.928	"Trlmar94"	"Trlmar94|Cesdan78"	"body.form"	"R00199"	"Trlmar94"	"Cesdan78"	"F"	4.99	5.97	183.5	183.3	85.2	94.8	22	38	0.533677587252921	0.504690874607924	0.326098291824989	1.18404264059719	-0.792208575217486	1.93693101404849
2.101	"janbal79"	"janbal79|Balatt81"	"body.form"	"R00199"	"janbal79"	"Balatt81"	"F"	4.65	5.59	187.7	172.4	93.1	81.1	37	34	1.14239855279789	-1.0750849645445	1.03211499550211	-0.0403154404631386	1.76635978971937	1.254646116732
4.329	"Peltom81"	"Peltom81|Svoale85"	"body.form"	"R00201"	"Peltom81"	"Svoale85"	"F"	5.61	2.91	186	170.9	98.8	67.9	35	31	0.896011495315403	-1.29248530938199	1.5415194525856	-1.21998892002491	1.42521734106112	0.742932443744628
3.785	"Ondpet80"	"Ondpet80|Dusrad95"	"body.form"	"R00201"	"Ondpet80"	"Dusrad95"	"F"	5.03	3.02	183.4	187.9	98.7	75.8	36	21	0.519184230930422	1.17138526544289	1.53258253228589	-0.51397221634779	1.59578856539025	-0.96277979954661
3.565	"Cesdan78"	"Bormir82|Cesdan78"	"body.form"	"R00201"	"Bormir82"	"Cesdan78"	"F"	3.25	5.97	192.2	183.3	85.7	94.8	33	38	1.79459958731036	0.504690874607924	0.370782893323541	1.18404264059719	1.08407489240288	1.93693101404849
5.08	"stanik99"	"Trlmar94|stanik99"	"body.form"	"R00201"	"Trlmar94"	"stanik99"	"F"	4.99	4.9	183.5	174	85.2	92.3	22	18	0.533677587252921	-0.843191263384513	0.326098291824989	0.960619633104427	-0.792208575217486	-1.47449347253398
6.435	"Slojan94"	"janbal79|Slojan94"	"body.form"	"R00201"	"janbal79"	"Slojan94"	"F"	4.65	4.9	187.7	178	93.1	76.9	37	22	1.14239855279789	-0.263457010484541	1.03211499550211	-0.415666093050975	1.76635978971937	-0.792208575217486
4.409	"Elijak78"	"Elijak78|Lejtom94"	"body.form"	"R00201"	"Elijak78"	"Lejtom94"	"F"	5.29	4.4	175.7	183	78.6	86.6	37	21	-0.596804205902026	0.461210805640424	-0.263738447955899	0.451215176020934	1.76635978971937	-0.96277979954661
3.907	"Slojan94"	"jakkre91|Slojan94"	"body.form"	"R00201"	"jakkre91"	"Slojan94"	"F"	3.59	4.9	187.7	178	108.6	76.9	25	22	1.14239855279789	-0.263457010484541	2.41733764195722	-0.415666093050975	-0.280494902230115	-0.792208575217486
3.142	"Cesdan78"	"Dvodav92|Cesdan78"	"body.form"	"R00201"	"Dvodav92"	"Cesdan78"	"F"	5.08	5.97	167.7	183.3	65.5	94.8	24	38	-1.75627271170197	0.504690874607924	-1.43447500721796	1.18404264059719	-0.451066126559239	1.93693101404849
5.376	"Smimar96"	"Smimar96|Schvac86"	"body.form"	"R00201"	"Smimar96"	"Schvac86"	"F"	4.46	3.81	180.5	187.6	77.2	74.7	21	29	0.0988768975779417	1.12790519647539	-0.388855332151844	-0.612278339644604	-0.96277979954661	0.40178999508638
24.98	"Holvac92"	"Holvac92|Lehpet88"	"body.form"	"R00201"	"Holvac92"	"Lehpet88"	"F"	5.41	4.45	184.3	176.4	84.4	74.8	23	29	0.649624437832917	-0.495350711644529	0.254602929427306	-0.603341419344894	-0.621637350888362	0.40178999508638
4.605	"Peltom81"	"Staond81|Peltom81"	"body.form"	"R00201"	"Staond81"	"Peltom81"	"F"	4.13	5.61	175.3	186	84	98.8	35	35	-0.65477763119202	0.896011495315403	0.218855248228464	1.5415194525856	1.42521734106112	1.42521734106112
2.736	"Vavit89"	"Ondpet80|Vavit89"	"body.form"	"R00201"	"Ondpet80"	"Vavit89"	"F"	5.03	5.49	183.4	177.5	98.7	78.9	36	26	0.519184230930422	-0.335923792097037	1.53258253228589	-0.236927687056767	1.59578856539025	-0.109923677900991
